start	end	locality_key	plot	life_condition	coordinates	_coordinates_latitude	_coordinates_longitude	_coordinates_altitude	_coordinates_precision	person_key	tree_number	sampled	photo_tree	tree_diameter_category	tree_heigth	tree_nodes	tree_health	tree_health/healthy	tree_health/ozone	tree_health/fungi	tree_health/drougth	tree_health/worm	tree_health/insect	tree_health/acid_rain	tree_health/other	ozone_damage_percentage	ozone_damage_percentage/less_10	ozone_damage_percentage/10-40	ozone_damage_percentage/50	ozone_damage_percentage/50-70	ozone_damage_percentage/70-100	ozone_damage_percentage/option_6	other_damages_percentage	other_damages_percentage/less_10	other_damages_percentage/10-40	other_damages_percentage/50	other_damages_percentage/50-70	other_damages_percentage/70-100	other_damages_percentage/option_6	photo_health	bud	photo_bud	branch_nodes	nodes_with_leaves	photo_branch	cones	cone_sex	photo_cones	tree_exposition	surronding_vegetation	surronding_vegetation/fir	surronding_vegetation/pine	surronding_vegetation/oak	surronding_vegetation/bush	surronding_vegetation/grass	surronding_vegetation/other	reforested	reforestation_code	__version__	_version_	_Se_colectaron_ac_culas	_id	_uuid	_submission_time	_validation_status	_index							
2020-12-15T12:55:33.352-06	2020-12-15T13:07:54.776-06	CX	6	alive	19.29242087 -99.29890062 3499.0 4.0	19.29242087	-99.29890062	3499	4	I	7	yes	1608058789408.jpg	1_cm	1.5	6	ozone drougth	0	1	0	1	0	0	0	0	Oct-40	0	1	0	0	0	0								1608058964996.jpg	closed	1608059094469.jpg	3	3	1608059179458.jpg	no			cover	fir pine bush grass other	1	1	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7296	1a47b9ca-90d0-483e-8995-8a7443e4f458	2020-12-16T02:17:38		285	1	0	0	0	0	0	0
2020-12-15T11:37:06.240-06:00	2020-12-15T11:43:32.637-06:00	CX	1	alive	19.2902382 -99.2991749 3500.0 4.635	19.2902382	-99.2991749	3500	4.635	J	7	yes	1608054047351.jpg	1_cm	0.6	2	healthy	1	0	0	0	0	0	0	0															1608054106930.jpg	closed	1608054148996.jpg	2	2	1608054192112.jpg	no			exposed	fir grass other	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7297	b9ba9287-ffdb-4f09-8c52-0ae12c3477db	2020-12-16T02:27:57		286	1	0	0	0	0	0	0
2020-12-15T10:36:59.772-06:00	2020-12-15T10:47:23.304-06:00	CX	1	alive	19.2902425 -99.2992157 3518.1 4.633	19.2902425	-99.2992157	3518.1	4.633	B	2	yes	1608050451224.jpg	6_cm	4	12	healthy	1	0	0	0	0	0	0	0															1608050579674.jpg	closed	1608050655489.jpg	5	5	1608050810117.jpg	no			cover	pine grass other	0	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7181	25969f8c-0417-4211-b92b-fc60d7858068	2020-12-16T00:22:48		287	0	0	0	1	0	0	0
2020-12-15T12:00:57.190-06:00	2020-12-15T12:03:55.727-06:00	CX	1	alive	19.2902833 -99.2991137 3510.6 4.7	19.2902833	-99.2991137	3510.6	4.7	B	10	yes	1608055297401.jpg	0.5_cm	0.2	3	healthy	1	0	0	0	0	0	0	0															1608055359185.jpg	closed	1608055377885.jpg	2	2	1608055406661.jpg	no			cover	pine bush grass other	0	1	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7298	219645b1-e6b8-4cd3-b880-aa1178d8b851	2020-12-16T02:47:29		288	1	0	0	0	0	0	0
2020-12-15T12:07:47.451-06:00	2020-12-15T12:09:43.663-06:00	CX	1	alive	19.2902323 -99.2992369 3500.3 4.46	19.2902323	-99.2992369	3500.3	4.46	B	11	yes	1608055708425.jpg	0.5_cm	0.2	3	healthy	1	0	0	0	0	0	0	0															1608055734969.jpg	closed	1608055745771.jpg	2	2	1608055767961.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7299	92a448f3-73c6-414a-afec-d26580ca865c	2020-12-16T02:47:48		289	1	0	0	0	0	0	0
2020-12-15T12:13:52.912-06:00	2020-12-15T12:15:44.513-06:00	CX	1	alive	19.2901717 -99.2992267 3490.7 4.866	19.2901717	-99.2992267	3490.7	4.866	B	12	yes	1608056076072.jpg	0.5_cm	0.2	3	healthy	1	0	0	0	0	0	0	0															1608056093244.jpg	closed	1608056105958.jpg	2	2	1608056123925.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7300	a849ca68-b8a5-4da4-827d-3c494e20bc90	2020-12-16T02:48:02		290	1	0	0	0	0	0	0
2020-12-15T14:00:22.678-06:00	2020-12-15T14:03:13.610-06:00	CX	4	alive	19.2923414 -99.2989516 3501.9 4.76	19.2923414	-99.2989516	3501.9	4.76	B	23	yes	1608062465692.jpg	0.5_cm	0.19	5	other	0	0	0	0	0	0	0	1								50-70	0	0	0	1	0		1608062527715.jpg	closed	1608062545832.jpg	3	2	1608062578434.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7227	73a67ac6-1e6a-4e51-aae4-77c2b876377a	2020-12-16T00:44:50		291	1	0	0	0	0	0	0
2020-12-15T14:03:17.666-06:00	2020-12-15T14:06:39.177-06:00	CX	4	alive	19.2924222 -99.299082 3502.0 4.6	19.2924222	-99.299082	3502	4.6	B	24	yes	1608062691946.jpg	0.5_cm	0.18	4	other	0	0	0	0	0	0	0	1								Oct-40	0	1	0	0	0		1608062748873.jpg	closed	1608062764931.jpg	3	3	1608062787741.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7301	bef2886f-7465-4e74-b4d0-d7d464373dcb	2020-12-16T02:48:30		292	1	0	0	0	0	0	0
2020-12-15T14:06:47.339-06:00	2020-12-15T14:10:03.013-06:00	CX	4	alive	19.2923438 -99.299078 3501.9 4.94	19.2923438	-99.299078	3501.9	4.94	B	25	yes	1608062862954.jpg	0.5_cm	0.18	6	other acid_rain	0	0	0	0	0	0	1	1								50	0	0	1	0	0		1608062904255.jpg	not_visible	1608062964390.jpg	3	2	1608062983497.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7302	d7cda775-c50f-4c7a-b52c-9d0b6e7eeb7f	2020-12-16T02:48:42		293	1	0	0	0	0	0	0
2020-12-15T14:13:54.068-06:00	2020-12-15T14:17:20.883-06:00	CX	4	alive	19.292302 -99.2990486 3482.7 4.7	19.292302	-99.2990486	3482.7	4.7	B	26	yes	1608063307709.jpg	0.5_cm	0.18	5	other drougth	0	0	0	1	0	0	0	1								Oct-40	0	1	0	0	0		1608063373147.jpg	closed	1608063399267.jpg	3	2	1608063419076.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7303	00ae1296-e195-48d2-8e00-4f0a7dfdf2da	2020-12-16T02:48:55		294	1	0	0	0	0	0	0
2020-12-15T14:17:26.561-06:00	2020-12-15T14:20:11.270-06:00	CX	4	alive	19.2923013 -99.2989824 3482.9 5.0	19.2923013	-99.2989824	3482.9	5	B	27	yes	1608063491062.jpg	0.5_cm	0.2	4	other drougth	0	0	0	1	0	0	0	1								50	0	0	1	0	0		1608063533902.jpg	closed	1608063561609.jpg	3	3	1608063593585.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7304	9aca4b4b-18bd-4673-a02b-e57fde03893f	2020-12-16T02:49:09		295	1	0	0	0	0	0	0
2020-12-15T14:20:19.126-06:00	2020-12-15T14:24:36.847-06:00	CX	4	alive	19.2922521 -99.2990152 3482.9 4.72	19.2922521	-99.2990152	3482.9	4.72	B	28	yes	1608063676929.jpg	0.5_cm	0.2	4	other fungi drougth	0	0	1	1	0	0	0	1								Oct-40	0	1	0	0	0		1608063814938.jpg	closed	1608063758278.jpg	2	2	1608063867095.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7305	89152124-58f0-4f3e-be8b-2c936f730495	2020-12-16T02:49:21		296	1	0	0	0	0	0	0
2020-12-15T14:24:51.826-06:00	2020-12-15T14:28:01.475-06:00	CX	4	alive	19.2922482 -99.2990606 3483.3 4.46	19.2922482	-99.2990606	3483.3	4.46	B	29	yes	1608063931884.jpg	0.5_cm	0.18	5	other	0	0	0	0	0	0	0	1								50-70	0	0	0	1	0		1608063998501.jpg	closed	1608064040449.jpg	3	2	1608064066826.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7306	b21e6029-e8d5-4d7d-95ef-61be7da33b8a	2020-12-16T02:49:29		297	1	0	0	0	0	0	0
2020-12-15T14:28:05.869-06:00	2020-12-15T14:31:19.711-06:00	CX	4	alive	19.292218 -99.2991482 3486.4 4.85	19.292218	-99.2991482	3486.4	4.85	B	30	yes	1608064119099.jpg	0.5_cm	0.25	4	other	0	0	0	0	0	0	0	1								less_10	1	0	0	0	0		1608064196189.jpg	closed	1608064239417.jpg	3	3	1608064257098.jpg	no			cover	fir other	1	0	0	0	0	1	no		vXUqLb5yRUz3beTZ5RH2Po			7307	e41c6594-bc95-4078-bce8-69cef8401346	2020-12-16T02:49:40		298	1	0	0	0	0	0	0
2020-12-15T14:55:27.170-06:00	2020-12-15T15:00:18.272-06:00	CX	4	alive	19.2923395 -99.2990237 3510.4 4.95	19.2923395	-99.2990237	3510.4	4.95	B	31	yes	1608065764835.jpg	0.5_cm	0.2	6	drougth other	0	0	0	1	0	0	0	1								less_10	1	0	0	0	0		1608065824202.jpg	closed	1608065870316.jpg	3	3	1608066001420.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7308	4e5855cd-8436-437c-92ca-779afa98e6dd	2020-12-16T02:49:49		299	1	0	0	0	0	0	0
2020-12-15T15:00:28.049-06:00	2020-12-15T15:04:54.768-06:00	CX	4	alive	19.2921048 -99.2991749 3482.1 4.983	19.2921048	-99.2991749	3482.1	4.983	B	32	yes	1608066096013.jpg	0.5_cm	0.2	6	other	0	0	0	0	0	0	0	1								50	0	0	1	0	0		1608066141188.jpg	closed	1608066252603.jpg	3	3	1608066281159.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7309	27f1fff7-cc20-4059-b438-4908f762f08e	2020-12-16T02:49:57		300	1	0	0	0	0	0	0
2020-01-01T07:33:48.841-05:00	2020-01-01T07:40:35.659-05:00	CX	3	alive	19.2904237 -99.2994726 3484.0 4.846	19.2904237	-99.2994726	3484	4.846	L	6	yes	1577882246387.jpg	0.5_cm	20		healthy	1	0	0	0	0	0	0	0															1577882293539.jpg	closed	1577882361975.jpg	3	3	1577882412011.jpg	no			cover	fir oak bush grass	1	0	1	1	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7312	117beacb-6018-47c8-88f9-eec33c6a4eec	2020-12-16T03:26:36		301	1	0	0	0	0	0	0
2020-01-01T07:43:46.343-05:00	2020-01-01T07:49:57.176-05:00	CX	3	alive	19.2905429 -99.2994292 3502.0 4.975	19.2905429	-99.2994292	3502	4.975	L	7	yes	1577882892531.jpg	0.5_cm	30		healthy	1	0	0	0	0	0	0	0															1577882921936.jpg	closed	1577882941539.jpg	2	1	1577882967944.jpg	no			cover	fir oak grass bush	1	0	1	1	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7313	97b7b6c0-e819-4854-adca-7cf87a742c85	2020-12-16T03:30:19		302	1	0	0	0	0	0	0
2020-12-15T13:08:21.165-06	2020-12-15T13:20:25.103-06	CX	6	alive	19.2924909 -99.29902653 3481.0 5.0	19.2924909	-99.29902653	3481	5	I	8	yes	1608059667080.jpg	1_cm	1	5	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608059844849.jpg	closed	1608059907185.jpg	3	3	1608059968733.jpg	no			cover	fir pine bush grass other	1	1	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7317	4d99eb44-2bfc-4734-920d-ee1f5656b9c4	2020-12-16T03:57:54		303	1	0	0	0	0	0	0
2020-12-15T14:09:53.649-06	2020-12-15T14:19:54.754-06	CX	6	alive	19.29252944 -99.29897063 3470.0 5.0	19.29252944	-99.29897063	3470	5	I	13	yes	1608063168715.jpg	2_cm	2.4	6	ozone	0	1	0	0	0	0	0	0	Oct-40	0	1	0	0	0	0								1608063338952.jpg	closed	1608063371275.jpg	5	4	1608063450458.jpg	no			cover	fir grass other	1	0	0	0	1	1	yes	Np	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7219	7f79b03e-67d2-443c-b8e8-ffd161d47986	2020-12-16T00:42:53		304	1	0	0	0	0	0	0
2020-12-15T14:24:02.678-06	2020-12-15T14:32:02.190-06	CX	6	alive	19.292514 -99.29895581 3493.0 5.0	19.292514	-99.29895581	3493	5	I	14	yes	1608063980908.jpg	6_cm	2.8	8	ozone	0	1	0	0	0	0	0	0	50	0	0	1	0	0	0								1608064118803.jpg	closed	1608064174355.jpg	5	4	1608064257988.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	yes	Np	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7319	bceef77e-abf5-4301-9141-31e44b762df9	2020-12-16T04:00:02		305	1	0	0	0	0	0	0
2020-01-01T09:28:36.038-05:00	2020-01-01T09:40:33.940-05:00	CX	5	alive						L	11	yes	1577889407961.jpg	2_cm	1	4	drougth	0	0	0	1	0	0	0	0								less_10	1	0	0	0	0	0	1577889474756.jpg	closed	1577889574870.jpg	6	3	1577889615043.jpg	no			cover	fir oak bush	1	0	1	1	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7320	323cc18f-3f1b-4fb2-8567-21273dbaf66e	2020-12-16T04:08:03		306	1	0	0	0	0	0	0
2020-01-01T09:49:22.602-05:00	2020-01-01T09:55:12.707-05:00	CX	5	alive	19.2926258 -99.2992964 3549.0 59.075	19.2926258	-99.2992964	3549	59.075	L	13	yes	1577890374213.jpg	0.5_cm	50		drougth	0	0	0	1	0	0	0	0								less_10	1	0	0	0	0	0	1577890437157.jpg	closed	1577890460753.jpg	4	4	1577890493115.jpg	no			cover	fir oak grass bush	1	0	1	1	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7322	ba40e9a7-ac1c-4d05-a30b-a815692f1dac	2020-12-16T04:20:44		307	1	0	0	0	0	0	0
2020-01-01T10:04:17.180-05:00	2020-01-01T10:14:01.417-05:00	CX	5	alive	19.2927611 -99.2991466 3551.0 5.451	19.2927611	-99.2991466	3551	5.451	L	15	yes	1577891302475.jpg	2_cm	2.3	8	ozone drougth	0	1	0	1	0	0	0	0	less_10	1	0	0	0	0	0								1577891391534.jpg	closed	1577891524232.jpg	5	4	1577891607616.jpg	no			cover	fir oak bush	1	0	1	1	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7324	5b0d05f4-1c95-48ee-a664-deeffe4bda9e	2020-12-16T04:31:20		308	1	0	0	0	0	0	0
2020-01-01T10:14:22.567-05:00	2020-01-01T10:23:31.584-05:00	CX	5	alive	19.2927816 -99.2992785 3484.0 5.822	19.2927816	-99.2992785	3484	5.822	L	16	yes	1577892036271.jpg	10_cm	5	11	healthy	1	0	0	0	0	0	0	0															1577892098087.jpg	closed	1577892135415.jpg	6	4	1577892195421.jpg	no			cover	fir oak	1	0	1	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7325	5cad4596-4c87-470e-a121-5b1bc0b355a4	2020-12-16T04:37:48		309	1	0	0	0	0	0	0
2020-01-01T10:31:22.731-05:00	2020-01-01T10:36:43.141-05:00	CX	5	alive	19.2928782 -99.2993603 3470.0 9.904	19.2928782	-99.2993603	3470	9.904	L	18	yes	1577892893668.jpg	0.5_cm	40		healthy	1	0	0	0	0	0	0	0															1577892917612.jpg	closed	1577892963138.jpg	2	2	1577892989306.jpg	no			cover	fir oak bush grass	1	0	1	1	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7327	326b1442-6a79-4843-92e3-803ef648bcdc	2020-12-16T04:50:55		310	1	0	0	0	0	0	0
2020-01-01T10:38:04.451-05:00	2020-01-01T10:40:27.521-05:00	CX	5	alive	19.2929094 -99.2992221 3479.0 9.307	19.2929094	-99.2992221	3479	9.307	L	19	yes	1577893136392.jpg	0.5_cm	35		drougth	0	0	0	1	0	0	0	0								less_10	1	0	0	0	0	0	1577893166356.jpg	closed	1577893191966.jpg	2	2	1577893212878.jpg	no			cover	fir oak grass	1	0	1	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7328	cebea935-a25b-4648-a82a-196909063ae2	2020-12-16T04:55:49		311	1	0	0	0	0	0	0
2020-01-01T10:43:56.732-05:00	2020-01-01T10:47:44.093-05:00	CX	5	alive	19.2928198 -99.2993347 3457.0 4.981	19.2928198	-99.2993347	3457	4.981	L	20	yes	1577893524294.jpg	2_cm	2	4	ozone drougth	0	1	0	1	0	0	0	0	less_10	1	0	0	0	0	0								1577893587069.jpg	closed	1577893619653.jpg	3	3	1577893649193.jpg	no			cover	fir oak bush grass	1	0	1	1	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7329	a30f6dc7-bd84-4828-a1be-427b28ad6f93	2020-12-16T05:00:47		312	1	0	0	0	0	0	0
2020-12-15T14:49:09.099-06	2020-12-15T14:54:39.273-06	CX	6	alive	19.29248695 -99.29880656 3497.0 5.0	19.29248695	-99.29880656	3497	5	I	16	yes	1608065447681.jpg	6_cm	2.4	8	ozone	0	1	0	0	0	0	0	0	50	0	0	1	0	0	0								1608065550802.jpg	closed	1608065584130.jpg	4	3	1608065635701.jpg	no			cover	pine grass other	0	1	0	0	1	1	yes	Np	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7330	982b7616-4a86-4456-b0a7-5613711780ea	2020-12-16T13:09:41		313	1	0	0	0	0	0	0
2020-12-16T10:16:40.244-06:00	2020-12-16T10:21:34.901-06:00	CX	8	alive	19.2904353 -99.3030942 3483.8986753569916 4.8	19.2904353	-99.3030942	3483.898675	4.8	E	25	yes	1608135401330.jpg	0.5_cm	0.45	4	healthy	1	0	0	0	0	0	0	0															1608135552363.jpg	closed	1608135590642.jpg	2	2	1608135620138.jpg	no			cover	fir pine grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7358	176db300-f30e-4587-99a5-c600768e0849	2020-12-17T00:52:04		314	1	0	0	0	0	0	0
2020-12-16T10:25:31.463-06:00	2020-12-16T10:30:45.673-06:00	CX	8	alive	19.2903036 -99.3031045 3532.7410421529785 4.874	19.2903036	-99.3031045	3532.741042	4.874	E	26	yes	1608136041059.jpg	0.5_cm	0.6	4	healthy	1	0	0	0	0	0	0	0															1608136096479.jpg	closed	1608136139646.jpg	2	2	1608136170726.jpg	no			cover	fir grass other	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7359	a985b572-dc3f-4b70-831b-d7d36c1e4f1d	2020-12-17T00:52:14		315	1	0	0	0	0	0	0
2020-12-16T10:33:24.010-06:00	2020-12-16T10:39:41.835-06:00	CX	8	alive	19.2903506 -99.3029309 3491.097142324783 4.9	19.2903506	-99.3029309	3491.097142	4.9	E	27	yes	1608136455965.jpg	6_cm	3.5	6	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608136598911.jpg	closed	1608136622222.jpg	4	4	1608136669958.jpg	no			cover	grass other	0	0	0	0	1	1	yes	2013	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7360	0463f06f-b716-4456-9289-fbba448703f7	2020-12-17T00:52:26		316	1	0	0	0	0	0	0
2020-12-16T10:42:27.353-06:00	2020-12-16T10:46:40.066-06:00	CX	8	alive	19.2902205 -99.3030028 3504.622979765758 4.9	19.2902205	-99.3030028	3504.62298	4.9	E	28	yes	1608137018373.jpg	2_cm	1.6	7	other	0	0	0	0	0	0	0	1								less_10	1	0	0	0	0	0	1608137097612.jpg	closed	1608137117770.jpg	6	4	1608137174910.jpg	no			cover	grass other	0	0	0	0	1	1	yes	2013	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7361	9aaa2fbd-573b-4c28-85fd-f9c3f8facdf2	2020-12-17T00:52:41		317	1	0	0	0	0	0	0
2020-12-16T10:09:42.157-06:00	2020-12-16T10:17:48.152-06:00	CX	7	alive	19.2898543 -99.3031056 3488.8193359375 4.938	19.2898543	-99.3031056	3488.819336	4.938	D	28	yes	1608135181861.jpg	2_cm	1.5	6	drougth	0	0	0	1	0	0	0	0								50-70	0	0	0	1	0	0	1608135320237.jpg	closed	1608135364746.jpg	4	3	1608135406169.jpg	no			cover	grass other pine fir	1	1	0	0	1	1	yes	2013	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7362	f0998080-9641-49c0-b04b-edbe80faffa9	2020-12-17T00:52:53		318	1	0	0	0	0	0	0
2020-12-16T10:47:52.091-06:00	2020-12-16T10:53:03.477-06:00	CX	8	alive	19.2903464 -99.302974 3500.632515570149 4.9	19.2903464	-99.302974	3500.632516	4.9	E	29	yes	1608137444164.jpg	2_cm	1.9	6	healthy	1	0	0	0	0	0	0	0															1608137508872.jpg	closed	1608137525895.jpg	3	3	1608137561252.jpg	no			cover	pine grass other	0	1	0	0	1	1	yes	2013	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7363	9c9473f9-d3f8-4d20-9c13-f272c04ee6c3	2020-12-17T00:53:04		319	1	0	0	0	0	0	0
2020-12-16T10:18:05.080-06:00	2020-12-16T10:23:32.845-06:00	CX	7	alive	19.2898581 -99.3031019 3491.229248046875 4.484	19.2898581	-99.3031019	3491.229248	4.484	D	29	yes	1608135667144.jpg	1_cm	1	3	healthy	1	0	0	0	0	0	0	0															1608135718587.jpg	closed	1608135732186.jpg	2	2	1608135781809.jpg	no			cover	pine fir grass other	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7364	0e3d597c-649a-447a-97da-ba139feea12d	2020-12-17T00:53:11		320	1	0	0	0	0	0	0
2020-12-16T10:24:15.281-06:00	2020-12-16T10:30:03.992-06:00	CX	7	alive	19.2898336 -99.3030779 3495.19140625 4.931	19.2898336	-99.3030779	3495.191406	4.931	D	30	yes	1608136039848.jpg	1_cm	1	3	healthy	1	0	0	0	0	0	0	0															1608136121158.jpg	closed	1608136145080.jpg	2	2	1608136184243.jpg	no			cover	fir pine other grass	1	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7365	af8b96bc-7a65-4fab-9c53-1b186704e17d	2020-12-17T00:53:22		321	1	0	0	0	0	0	0
2020-12-16T11:01:19.219-06:00	2020-12-16T11:05:18.796-06:00	CX	8	alive	19.2905053 -99.3029141 3525.892274153419 4.9	19.2905053	-99.3029141	3525.892274	4.9	E	30	yes	1608138126642.jpg	6_cm	4	8	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608138199739.jpg	closed	1608138243744.jpg	4	4	1608138289519.jpg	no			cover	pine grass other	0	1	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7366	2bbe623f-193b-42ae-a874-88745194197a	2020-12-17T00:53:27		322	1	0	0	0	0	0	0
2020-12-16T10:33:38.741-06:00	2020-12-16T10:37:53.685-06:00	CX	7	alive	19.2898052 -99.303056 3497.081787109375 4.645	19.2898052	-99.303056	3497.081787	4.645	D	31	yes	1608136500699.jpg	0.5_cm	0.5	3	healthy	1	0	0	0	0	0	0	0															1608136553079.jpg	closed	1608136574790.jpg	2	2	1608136621537.jpg	no			cover	fir grass other	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7367	fc59fb52-fcf1-4777-963c-336bed6f3476	2020-12-17T00:53:41		323	1	0	0	0	0	0	0
2020-12-16T11:09:02.041-06:00	2020-12-16T11:12:55.238-06:00	CX	8	alive	19.2904434 -99.3030493 3512.2520336052403 4.9	19.2904434	-99.3030493	3512.252034	4.9	E	31	yes	1608138581967.jpg	0.5_cm	0.45	5	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608138643413.jpg	closed	1608138696978.jpg	2	2	1608138724067.jpg	no			cover	grass other	0	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7368	9d945bd1-7bc8-44e7-9279-58417b383062	2020-12-17T00:53:50		324	1	0	0	0	0	0	0
2020-12-16T10:39:06.640-06:00	2020-12-16T10:45:44.396-06:00	CX	7	alive	19.2898034 -99.3030406 3499.697998046875 4.561	19.2898034	-99.3030406	3499.697998	4.561	D	32	yes	1608136880197.jpg	10_cm	6	9	healthy	1	0	0	0	0	0	0	0															1608137038435.jpg	closed	1608137055461.jpg	8	5	1608137113411.jpg	no			exposed	fir grass other	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7369	9367ead2-81c0-4272-8602-b46a6c4cc15e	2020-12-17T00:53:51		325	1	0	0	0	0	0	0
2020-12-16T10:47:53.162-06:00	2020-12-16T10:52:22.409-06:00	CX	7	alive	19.2897207 -99.3030714 3508.969482421875 4.824	19.2897207	-99.3030714	3508.969482	4.824	D	33	yes	1608137409013.jpg	1_cm	0.45	5	other	0	0	0	0	0	0	0	1								Oct-40	0	1	0	0	0	0	1608137467915.jpg	closed	1608137481338.jpg	2	2	1608137517972.jpg	no			cover	grass fir	1	0	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7370	d10a6125-ad06-4d32-b3cf-2ee865f41813	2020-12-17T00:54:12		326	1	0	0	0	0	0	0
2020-12-16T11:15:30.799-06:00	2020-12-16T11:25:06.569-06:00	CX	8	alive	19.2903984 -99.3029187 3508.8010698202997 4.9	19.2903984	-99.3029187	3508.80107	4.9	E	32	yes	1608138982659.jpg	0.5_cm	0.45	5	healthy	1	0	0	0	0	0	0	0															1608139034989.jpg	closed	1608139058090.jpg	2	2	1608139089456.jpg	no			cover	grass other	0	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7371	80325440-8b27-478c-a191-a645a87718f8	2020-12-17T00:54:13		327	1	0	0	0	0	0	0
